hostname,Condor_Version,Condor_Build_ID,cpu_frequency,cpu_model,CpuCacheSize,DetectedCpus,DetectedMemory,Disk,eth_link_speed,glibc_version,has_afs,has_avx,has_scratch365,has_singularity,has_sse4_1,has_sse4_2,has_ssse3,has_vast,HasFileTransfer,HasJICLocalConfig,HasJobDeferral,HasMPI,HasTDP,HasTransferInputRemaps,HasVM,JavaMFlops,JobPreemptions,JobRankPreemptions,KFlops,Mips,OpSysLongName,has_avx2
d32cepyc177.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,886912832,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3059.088135,0,0,5320129,30643,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc087.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,891532812,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3097.223633,0,0,5435556,29857,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-v100-005.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,410455286,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1894.793457,0,0,1832134,30324,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas209.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1367490452,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.502197,0,0,,,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy117.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,437801332,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1722.997925,0,0,1690743,25114,Red Hat Enterprise Linux release 8.9 (Ootpa),
disc22.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876732108,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1048.780884,0,0,1429047,15309,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d32cepyc073.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,894688508,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3061.399414,0,0,5461191,30512,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy157.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,451638080,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1705.490234,0,0,1684190,25170,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas071.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,946274740,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1857.328857,0,0,1704135,26387,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy094.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,445381232,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.18103,0,0,1648423,25176,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-a10-015.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1805548665,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2354.892578,0,0,1908099,30236,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc091.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,897517632,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3036.49292,2,0,5451241,30422,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas044.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,30720,24,63427,944818596,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1692.002686,0,0,1547709,22536,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas079.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,934476012,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.86084,0,0,1721610,26302,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-p100-004.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,1882715244,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1794.33313,0,0,1710724,23739,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas318.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1347119344,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.291382,0,0,1732523,29209,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas026.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,942475216,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1881.767578,0,0,1717546,25837,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy055.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,454232068,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1719.222778,0,0,1676253,25128,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc075.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,886860956,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3077.073975,0,0,5434879,30579,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc155.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,871553728,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3107.0,0,0,5282592,30599,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy019.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,444359386,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.254639,5,0,1688753,25177,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy084.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,464964368,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1724.643311,0,0,1681289,25186,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-a40-007.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1795057920,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2331.260986,0,0,1924242,30231,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy017.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,441408800,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1744.9198,0,0,1665780,25165,Red Hat Enterprise Linux release 8.9 (Ootpa),
cclws22.cse.nd.edu,8.8.14,550418,unknown,,30720,24,31591,93252436,1000Mb/s,glibc-2.28-225.el8_8.6.x86_64,true,true,false,,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,4246.741211,0,0,2491405,49193,Red Hat Enterprise Linux release 8.8 (Ootpa),true
d8civy158.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,461475816,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.736328,0,0,1697150,25272,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-2080ti-008.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,64002,914364108,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1882.110718,0,0,1704330,24443,Red Hat Enterprise Linux release 8.9 (Ootpa),true
ta-a6k-006.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) Silver 4214R CPU,16896,24,128021,933580724,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1770.489868,0,0,1789763,28876,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc251.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,846917508,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3126.481201,1,0,5459467,30400,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy126.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,453407693,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1746.983887,0,0,1702524,25290,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc174.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,900123904,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3103.411133,0,0,5458226,29834,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc17.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876577852,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1129.636597,0,0,1394145,16037,Red Hat Enterprise Linux Server release 7.9 (Maipo),
qa-2080ti-005.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,64002,916243560,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1908.983643,0,0,1742524,25597,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas225.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1359335756,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.572754,1,0,1734507,24837,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc085.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,904162696,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3023.351807,0,0,5457471,30558,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-009.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,176444,405586756,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1957.433716,0,0,1838424,30676,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas110.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,30720,24,128290,910282864,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1705.411987,0,0,1529692,22703,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-005.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,412113375,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1975.429932,0,0,1843653,30281,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy012.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,430633660,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1729.430176,0,0,1677451,25143,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-titanx-007.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63750,913118936,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1887.011841,0,0,1716320,25570,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas282.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1808179360,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1882.150269,0,0,1744935,26348,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy148.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,460379428,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.942261,0,0,1673651,25293,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas211.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1350896268,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1855.028076,0,0,1744092,26491,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy119.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,432378086,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1739.096558,0,0,1703436,25250,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas128.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1374569088,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1865.626221,0,0,1733128,26387,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc083.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,893501464,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3125.923828,0,0,5435631,30568,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy076.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,443944220,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1743.115479,0,0,1688685,25154,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas208.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1350480148,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1858.471436,0,0,1712388,26363,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-2080ti-004.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95769,3819004268,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1458.316162,0,0,1792919,24866,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc093.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,888079784,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3108.016357,2,0,5450407,30655,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas284.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1796521602,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1861.118652,0,0,1744683,26344,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-014.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,795856616,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1780.828857,0,0,1661703,23668,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc079.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,889906672,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3087.240234,0,0,5445691,29783,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-049.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,429069612,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1970.011963,0,0,1873638,30821,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy043.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,446092841,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.280151,0,0,1684838,25282,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc252.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,847873188,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3064.692139,0,0,5468974,30709,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-011.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,911914696,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1786.506104,0,0,1710827,23719,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-017.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95775,910666520,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1464.301514,0,0,1807386,25013,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas201.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,892171264,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1847.868774,1,0,1693395,26600,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas196.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1356383204,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1867.834961,0,0,1757421,26295,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc033.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,422058492,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2368.928955,0,0,3364703,21434,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas285.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1342331618,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.964111,0,0,1745441,29244,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy110.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,461246696,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1723.662231,0,0,1667594,25121,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc097.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,895894892,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3073.09375,2,0,5415582,30656,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy083.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,433253376,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1742.760498,0,0,1659778,25271,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc129.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,876980208,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3102.408691,0,0,5468968,30582,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc-store-010.crc.nd.edu,10.6.0,658549,unknown,,512,64,256888,451877440,40000Mb/s,glibc-2.34-83.el9_3.12.x86_64,true,true,false,true,true,true,true,true,"https,dav,davs,http,data,ftp,file,s3,gs",true,true,true,true,true,false,,0,0,5790747,33068,Red Hat Enterprise Linux release 9.3 (Plow),true
d8civy138.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,439153984,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.931152,0,0,1684512,25072,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc248.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,884277532,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3042.508545,1,0,5454643,29754,Red Hat Enterprise Linux release 8.9 (Ootpa),true
